지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),적설(cm),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C)
108,서울,2021-04-05 14:00,17.9,,1.7,230,23,1011.1,,,28.3,15.7,13.5
108,서울,2021-04-05 15:00,18.4,,2.4,20,23,1010.2,,,26.8,16.6,14.3
108,서울,2021-04-05 16:00,19,,1.8,230,21,1009.8,,,23.9,17,14.8
108,서울,2021-04-05 17:00,17.4,,5.1,250,37,1009.8,,,16.8,17.1,15.3
108,서울,2021-04-05 18:00,15.9,,4.2,270,39,1010,,,13.7,16.7,15.3
108,서울,2021-04-05 19:00,14.4,,2.7,290,39,1010.1,,,11.6,16,15.1
108,서울,2021-04-05 20:00,13.3,,2,290,41,1010.6,,,10.6,15.3,14.7
108,서울,2021-04-05 21:00,12.3,,1.6,200,45,1011.2,,,9.7,14.7,14.3
108,서울,2021-04-05 22:00,11.4,,1.5,200,48,1011.3,,,9,14.1,13.9
108,서울,2021-04-05 23:00,10.6,,.7,230,50,1011.2,,,8.7,13.6,13.4
108,서울,2021-04-06 00:00,10.8,,.4,0,52,1011,,,9.2,13.2,13.1
108,서울,2021-04-06 01:00,10.9,,2,20,54,1010.7,,,9.4,13,12.8
108,서울,2021-04-06 02:00,10.8,,1,270,55,1010.5,,,8.7,12.8,12.6
108,서울,2021-04-06 03:00,10.3,,1.4,250,58,1010.1,,,8.1,12.5,12.4
108,서울,2021-04-06 04:00,10,,1.9,290,61,1010,,,8,12.3,12.1
108,서울,2021-04-06 05:00,9.5,,1.5,270,64,1010.4,,,8,12,11.9
108,서울,2021-04-06 06:00,9.4,,1.6,250,66,1010.8,,,7.9,11.9,11.7
108,서울,2021-04-06 07:00,9.4,,.5,200,64,1010.7,,,8.7,11.7,11.5
108,서울,2021-04-06 08:00,10.5,,1.2,340,63,1011.1,,,10.9,11.7,11.4
108,서울,2021-04-06 09:00,12.5,,1.5,180,57,1011.1,,,16.7,12.1,11.5
108,서울,2021-04-06 10:00,14.2,,2.3,270,49,1011.1,,,21.4,12.8,11.9
108,서울,2021-04-06 11:00,16.1,,2.2,230,37,1010.7,,,25.5,13.7,12.4
108,서울,2021-04-06 12:00,17,,3.1,290,32,1009.9,,,27.6,14.7,13
108,서울,2021-04-06 13:00,18.2,,4.1,290,29,1009.2,,,28.5,15.8,13.8
108,서울,2021-04-06 14:00,18.9,,3.5,290,34,1008.5,,,27.7,16.6,14.5
108,서울,2021-04-06 15:00,18.8,,4.8,250,33,1008.2,,,25.3,17.2,15.1
108,서울,2021-04-06 16:00,18.6,,4.8,250,35,1007.9,,,22.2,17.5,15.5
108,서울,2021-04-06 17:00,18.2,,4.5,270,38,1007.7,,,17.3,17.5,15.8
108,서울,2021-04-06 18:00,17.4,,3.2,230,48,1007.6,,,14.8,17.1,15.8
108,서울,2021-04-06 19:00,16,,2.5,250,48,1007.8,,,13,16.6,15.6
108,서울,2021-04-06 20:00,15.1,,3.8,250,48,1008,,,11.5,16,15.3
108,서울,2021-04-06 21:00,14.2,,3.2,250,52,1009.3,,,10.7,15.5,14.9
108,서울,2021-04-06 22:00,12.9,,1.6,230,56,1009.9,,,10.1,15,14.6
108,서울,2021-04-06 23:00,12.1,,2.7,250,59,1009.9,,,9.4,14.5,14.2
108,서울,2021-04-07 00:00,11.4,,3,270,61,1010.5,,,8.8,14,13.8
108,서울,2021-04-07 01:00,10.6,,2.3,250,64,1010.6,,,8.4,13.6,13.5
108,서울,2021-04-07 02:00,10,,2.6,200,69,1010.1,,,7.9,13.2,13.1
108,서울,2021-04-07 03:00,9.4,,1.6,250,70,1009.9,,,7.5,12.8,12.8
108,서울,2021-04-07 04:00,9,,1.7,270,71,1009.8,,,7.1,12.4,12.4
108,서울,2021-04-07 05:00,8.7,,2.2,250,75,1010.3,,40,6.9,12.1,12.1
108,서울,2021-04-07 06:00,8.2,,1.2,250,77,1010.3,,40,6.5,11.8,11.8
108,서울,2021-04-07 07:00,8.3,,1.2,360,79,1010.7,,40,7,11.5,11.6
108,서울,2021-04-07 08:00,10,,2,20,72,1010.7,,40,10.4,11.5,11.4
108,서울,2021-04-07 09:00,12.6,,1.2,70,62,1010.9,,,17.5,11.8,11.4
108,서울,2021-04-07 10:00,14.9,,1.8,160,57,1010.9,,40,22.4,12.6,11.8
108,서울,2021-04-07 11:00,16.7,,2.8,180,46,1010.5,,40,25.9,13.9,12.4
108,서울,2021-04-07 12:00,18.9,,2.9,230,31,1009.7,,,27.7,15.2,13.3
108,서울,2021-04-07 13:00,19.3,,4,290,27,1008.8,,,28.9,16.4,14.1
108,서울,2021-04-07 14:00,20.2,,4.2,290,28,1008.2,,,28.6,17.2,14.9
108,서울,2021-04-07 15:00,20.4,,3.8,250,32,1007.8,,,26.4,17.8,15.5
108,서울,2021-04-07 16:00,19.7,,4.3,270,28,1007.5,,,22.9,18.1,16
108,서울,2021-04-07 17:00,18.8,,4.2,270,29,1007.4,,,17.2,17.9,16.2
108,서울,2021-04-07 18:00,17.5,,3.6,270,27,1007.3,,,14.3,17.5,16.2
108,서울,2021-04-07 19:00,15.8,,2.7,270,28,1007.2,,,12.1,16.8,15.9
108,서울,2021-04-07 20:00,14.8,,2.7,250,29,1007.6,,,10.8,16.1,15.5
108,서울,2021-04-07 21:00,13.8,,2.4,250,40,1008,,,10.3,15.5,15.1
108,서울,2021-04-07 22:00,13,,2.2,250,51,1008,,,9.8,15,14.7
108,서울,2021-04-07 23:00,12.5,,2.6,250,51,1008.1,,,9.3,14.5,14.3
108,서울,2021-04-08 00:00,12,,2.8,290,41,1007.8,,,8.4,14.1,13.9
108,서울,2021-04-08 01:00,11.3,,2.5,320,38,1007.7,,,7.7,13.7,13.6
108,서울,2021-04-08 02:00,10.6,,2.3,290,37,1007.6,,,7.1,13.3,13.2
108,서울,2021-04-08 03:00,10.1,,2.9,320,40,1007.4,,,6.6,12.8,12.8
108,서울,2021-04-08 04:00,8.9,,.8,290,41,1007.4,,,6.1,12.5,12.5
108,서울,2021-04-08 05:00,8.1,,1.1,270,45,1007.6,,,5.5,12,12.1
108,서울,2021-04-08 06:00,7.6,,1.1,20,48,1007.9,,,5.2,11.6,11.8
108,서울,2021-04-08 07:00,7.2,,1.3,70,49,1008.4,,,5.9,11.3,11.4
108,서울,2021-04-08 08:00,10.1,,2.2,50,47,1008.7,,,9.7,11.2,11.2
108,서울,2021-04-08 09:00,12.6,,2.4,50,42,1009,,,17.1,11.6,11.2
108,서울,2021-04-08 10:00,13.9,,2.4,340,40,1009.2,,,22.7,12.4,11.6
108,서울,2021-04-08 11:00,16.2,,1,140,36,1008.9,,,25.9,13.5,12.1
108,서울,2021-04-08 12:00,15.8,,4.2,290,30,1008.5,,,27.8,14.5,12.8
108,서울,2021-04-08 13:00,16.5,,3.6,270,27,1008,,,28.8,15.5,13.5
108,서울,2021-04-08 14:00,17.7,,3.3,270,31,1007.4,,,28.9,16.4,14.2
108,서울,2021-04-08 15:00,17.5,,4.4,320,28,1006.9,,,27.4,17,14.8
108,서울,2021-04-08 16:00,17.8,,5,270,25,1006.4,,,22.9,17.2,15.3
108,서울,2021-04-08 17:00,17.4,,5,270,24,1006.2,,,16.7,17.1,15.5
108,서울,2021-04-08 18:00,16.8,,4.7,290,23,1006.5,,,13.5,16.7,15.5
108,서울,2021-04-08 19:00,15.1,,4.5,270,27,1007.1,,,11.3,16.2,15.3
108,서울,2021-04-08 20:00,13.9,,3,270,28,1007.9,,,9.9,15.6,15
108,서울,2021-04-08 21:00,13,,2.4,290,28,1008.9,,,9.1,15,14.6
108,서울,2021-04-08 22:00,12,,2.8,270,31,1009.7,,,8.3,14.5,14.2
108,서울,2021-04-08 23:00,11.2,,3.3,290,33,1009.6,,,7.6,14,13.8
108,서울,2021-04-09 00:00,10.4,,1.4,320,33,1009.9,,,7.2,13.5,13.4
108,서울,2021-04-09 01:00,10.1,,3.5,290,38,1009.7,,,6.7,13.1,13
108,서울,2021-04-09 02:00,9.5,,1.8,290,38,1010.1,,,6.3,12.7,12.7
108,서울,2021-04-09 03:00,8.6,,1.1,290,41,1010.4,,,5.8,12.3,12.3
108,서울,2021-04-09 04:00,7.8,,.8,110,43,1010.8,,,5.3,11.9,12
108,서울,2021-04-09 05:00,7.7,,2.4,70,42,1011.4,,,5.1,11.5,11.6
108,서울,2021-04-09 06:00,7.7,,2.9,50,44,1012,,,5.1,11.3,11.3
108,서울,2021-04-09 07:00,8.8,,4.6,50,51,1012.5,,,5.9,11.1,11.1
108,서울,2021-04-09 08:00,10.6,,4.3,50,52,1013.5,,,9.6,11.1,11
108,서울,2021-04-09 09:00,12.4,,4.6,50,49,1014.1,,,15.9,11.5,11
108,서울,2021-04-09 10:00,14.2,,4.2,70,43,1014.8,,,21.3,12.2,11.3
108,서울,2021-04-09 11:00,15.8,,2,70,38,1015,,,25.1,13.2,11.9
108,서울,2021-04-09 12:00,17,,2.3,110,34,1014.7,,,28.2,14.6,12.7
108,서울,2021-04-09 13:00,17.2,,1.4,250,30,1014.2,,,30,15.9,13.6
108,서울,2021-04-09 14:00,18.8,,1.8,140,26,1013.7,,,29.2,17,14.5
108,서울,2021-04-09 15:00,19.3,,2.9,250,27,1013.4,,,27.9,17.8,15.3
108,서울,2021-04-09 16:00,19.5,,1,180,27,1013,,,24.6,18.2,16
108,서울,2021-04-09 17:00,18.5,,2.3,340,29,1013.1,,,18.9,18.1,16.3
108,서울,2021-04-09 18:00,18,,2.6,290,28,1013.4,,,15.6,17.7,16.3
108,서울,2021-04-09 19:00,16.2,,2.8,270,33,1013.9,,,13,17.1,16.1
108,서울,2021-04-09 20:00,15.1,,2.7,320,35,1014.7,,,11.4,16.4,15.7
108,서울,2021-04-09 21:00,14.5,,3.2,320,39,1015.9,,,10.5,15.7,15.2
108,서울,2021-04-09 22:00,13.5,,2.4,90,49,1017.2,,,10,15.2,14.8
108,서울,2021-04-09 23:00,12.4,,2,90,50,1017.6,,,9.4,14.8,14.5
108,서울,2021-04-10 00:00,11.4,,2.5,90,52,1018,,,8.8,14.4,14.1
108,서울,2021-04-10 01:00,10.4,,2.5,110,54,1018.2,,,8.1,13.9,13.7
108,서울,2021-04-10 02:00,9.8,,2.5,110,55,1018.4,,,7.6,13.5,13.4
108,서울,2021-04-10 03:00,9.1,,2.2,90,57,1018.5,,,7.2,13.2,13.1
108,서울,2021-04-10 04:00,8.7,,2.4,90,59,1018.5,,,6.9,12.8,12.8
108,서울,2021-04-10 05:00,8.2,,2.1,110,60,1019.4,,,6.6,12.5,12.4
108,서울,2021-04-10 06:00,7.8,,3.8,50,63,1019.9,,,6.3,12.2,12.2
108,서울,2021-04-10 07:00,8,,3.4,50,63,1020.6,,,6.9,11.9,11.9
108,서울,2021-04-10 08:00,9.5,,2.7,70,57,1020.9,,,10.3,11.9,11.7
108,서울,2021-04-10 09:00,11.7,,2.2,70,52,1021.3,,,16.1,12.2,11.7
108,서울,2021-04-10 10:00,13.5,,1.6,70,49,1021.5,,,21.3,12.9,12
108,서울,2021-04-10 11:00,15.2,,1.5,160,45,1021.3,,,25.1,13.9,12.6
108,서울,2021-04-10 12:00,16.1,,2.3,230,41,1020.5,,,27.6,15.2,13.3
108,서울,2021-04-10 13:00,17.5,,1.3,200,39,1019.9,,,28.9,16.4,14.2
108,서울,2021-04-10 14:00,18.3,,2.8,140,38,1019.2,,,28.9,17.5,15.1
108,서울,2021-04-10 15:00,18.8,,3.2,230,38,1019,,,27.1,18.2,15.8
108,서울,2021-04-10 16:00,17.7,,4.3,250,35,1018.7,,,23.3,18.3,16.2
108,서울,2021-04-10 17:00,17,,4,250,29,1018.6,,,18.6,18.1,16.4
108,서울,2021-04-10 18:00,15.8,,3.6,250,31,1018.7,,,15.3,17.6,16.3
108,서울,2021-04-10 19:00,13.8,,2.6,270,36,1019,,,12.7,17,16.1
108,서울,2021-04-10 20:00,12.7,,2.3,270,50,1019.6,,,11.3,16.2,15.6
108,서울,2021-04-10 21:00,11.8,,2.1,270,55,1020.1,,,10.5,15.6,15.2
108,서울,2021-04-10 22:00,11.2,,.9,250,59,1020.2,,,9.8,15,14.7
108,서울,2021-04-10 23:00,10.5,,1.5,250,60,1020.5,,,9.1,14.5,14.3
108,서울,2021-04-11 00:00,9.7,,1.1,250,63,1020.7,,,8.5,14,13.9
108,서울,2021-04-11 01:00,9.5,,.7,340,66,1020.9,,,8,13.6,13.5
108,서울,2021-04-11 02:00,8.9,,.6,20,60,1020.7,,,7.5,13.2,13.2
108,서울,2021-04-11 03:00,8.6,,1.5,20,60,1020.6,,,7.2,12.8,12.8
108,서울,2021-04-11 04:00,8.4,,.7,320,63,1020.6,,,6.7,12.5,12.5
108,서울,2021-04-11 05:00,8.2,,1.3,360,62,1020.6,,,6.5,12.2,12.2
108,서울,2021-04-11 06:00,7.8,,1.9,20,66,1020.8,,,6.3,11.9,12
108,서울,2021-04-11 07:00,7.6,,2.1,20,68,1021,,,7.2,11.7,11.7
108,서울,2021-04-11 08:00,9.5,,2,50,64,1021,,,10.6,11.7,11.6
108,서울,2021-04-11 09:00,12.2,,2.1,70,50,1021.6,,,15.9,12.1,11.6
108,서울,2021-04-11 10:00,14.8,,1.7,90,40,1021.4,,,21.2,12.9,12
108,서울,2021-04-11 11:00,17.1,,1.3,160,29,1021.2,,,26.2,14,12.6
108,서울,2021-04-11 12:00,18.8,,1.8,180,29,1020.4,,,29.8,15.4,13.4
108,서울,2021-04-11 13:00,19.9,,2,230,26,1019.3,,,30.6,16.7,14.3
108,서울,2021-04-11 14:00,20.8,,2.2,250,27,1018.4,,,31.6,17.7,15.2
108,서울,2021-04-11 15:00,21.2,,1.6,110,26,1017.7,,,26.8,18.3,16
108,서울,2021-04-11 16:00,21.5,,1.7,270,26,1016.6,,,26.5,18.6,16.5
108,서울,2021-04-11 17:00,20.8,,3.2,270,29,1016.4,,,21.2,18.5,16.7
108,서울,2021-04-11 18:00,19.5,,3.7,290,34,1016.3,,,17.6,18.2,16.7
108,서울,2021-04-11 19:00,18.1,,2.7,320,42,1016.1,,,15.4,17.6,16.6
108,서울,2021-04-11 20:00,17.1,,2.8,290,45,1016,,,14.1,17.1,16.3
108,서울,2021-04-11 21:00,16.5,,1.1,20,45,1016.2,,,13.6,16.6,15.9
108,서울,2021-04-11 22:00,16.1,,.8,290,46,1016.8,,,13.4,16.2,15.6
108,서울,2021-04-11 23:00,15.5,,.7,290,50,1016.3,,,12.6,15.9,15.4
108,서울,2021-04-12 00:00,15,,.2,0,53,1015.9,,,12.5,15.5,15.1
108,서울,2021-04-12 01:00,14.7,,1.3,270,52,1015.4,,,12.4,15.3,14.9
108,서울,2021-04-12 02:00,14.4,,.4,0,52,1014.8,,,12.3,15.1,14.7
108,서울,2021-04-12 03:00,14.2,,1,360,50,1014.5,,,12,14.9,14.5
108,서울,2021-04-12 04:00,13.7,,1.6,50,53,1013.9,,,11.4,14.7,14.3
108,서울,2021-04-12 05:00,13.5,,2.4,50,54,1013.5,,,11.4,14.5,14.1
108,서울,2021-04-12 06:00,13.5,,2,50,54,1012.8,,,11.4,14.3,14
108,서울,2021-04-12 07:00,13.9,,2.1,70,55,1012.5,,,12,14.2,13.8
108,서울,2021-04-12 08:00,14.6,,1.2,90,52,1012.7,,,13,14.3,13.8
108,서울,2021-04-12 09:00,15.5,,2.6,110,49,1012.4,,,14.2,14.5,13.8
108,서울,2021-04-12 10:00,16.1,0,2,160,46,1012.3,,01,15.3,14.7,13.9
108,서울,2021-04-12 11:00,16.9,0,2.8,70,41,1011,,01,17.5,15,14.1
108,서울,2021-04-12 12:00,17.6,0,3.9,140,39,1010.1,,01,17.5,15.4,14.3
108,서울,2021-04-12 13:00,16.6,0,3.8,140,48,1008.9,,01,16,15.6,14.6
108,서울,2021-04-12 14:00,14.3,.3,4.8,140,58,1007.9,,01,14.3,15.6,14.7
108,서울,2021-04-12 15:00,12.9,1.3,3.6,70,79,1006.3,,01,14.3,15.3,14.6
108,서울,2021-04-12 16:00,12.2,1.8,3.4,70,92,1004.5,,01,14.2,15.2,14.5
108,서울,2021-04-12 17:00,12,2,4,70,94,1003.2,,01,13.5,15,14.4
108,서울,2021-04-12 18:00,12,1.5,3.8,70,95,1002.1,,01,12.7,14.8,14.2
108,서울,2021-04-12 19:00,12,4.1,2.6,70,97,1001.2,,1901,12.4,14.5,14
108,서울,2021-04-12 20:00,12.1,4.5,2.6,70,98,1000.6,,1901,12.3,14.2,13.8
108,서울,2021-04-12 21:00,12.2,1.6,2.5,50,98,1000.4,,1901,12.4,14.1,13.7
108,서울,2021-04-12 22:00,12.4,1.2,2.6,50,99,999.6,,1901,12.5,14,13.6
108,서울,2021-04-12 23:00,12.5,.7,1.8,70,98,998.6,,1901,12.5,14,13.5
108,서울,2021-04-13 00:00,12.6,3,.9,360,99,998,,1901,12.6,14,13.4
108,서울,2021-04-13 01:00,12.6,2.9,4.8,230,99,997.7,,1901,12.5,13.9,13.4
108,서울,2021-04-13 02:00,11.7,1.8,3.1,200,98,997.9,,1901,12,13.9,13.3
108,서울,2021-04-13 03:00,11.2,1.8,3.6,250,98,998,,1901,11.7,13.7,13.3
108,서울,2021-04-13 04:00,10.9,1,2.6,250,98,998.4,,1901,11.5,13.6,13.2
108,서울,2021-04-13 05:00,10.7,.5,3.1,230,98,998.9,,190201,11.4,13.5,13.1
108,서울,2021-04-13 06:00,11,0,2.9,230,99,998.9,,1902,11.5,13.4,13
108,서울,2021-04-13 07:00,11.2,0,2.7,270,96,999.5,,1902,11.9,13.4,12.9
108,서울,2021-04-13 08:00,11.1,,4.3,270,89,1000.8,,,12.8,13.4,12.9
108,서울,2021-04-13 09:00,11.9,,4.1,290,80,1001.4,,,17.6,13.5,12.9
108,서울,2021-04-13 10:00,13.1,,2.6,250,78,1001.5,,,19.5,14,13.1
108,서울,2021-04-13 11:00,12.5,,4.6,270,76,1001.9,,,16.6,14.5,13.4
108,서울,2021-04-13 12:00,12.6,,4.1,250,70,1002.2,,,18.5,14.8,13.7
108,서울,2021-04-13 13:00,12.9,,5.2,270,64,1002.4,,,20.2,15.4,14
108,서울,2021-04-13 14:00,12.7,,5.4,270,53,1002.4,,,21.3,16,14.4
108,서울,2021-04-13 15:00,12.4,,4.3,270,56,1002.5,,,19.9,16.2,14.8
108,서울,2021-04-13 16:00,11.5,,3.9,250,58,1002.6,,,16,16.2,14.9
108,서울,2021-04-13 17:00,11.1,,4,250,59,1002.9,,,14.6,15.9,14.9
108,서울,2021-04-13 18:00,10.2,,3.5,230,60,1003.6,,,12.6,15.5,14.7
108,서울,2021-04-13 19:00,9.5,,3.1,270,58,1003.6,,,11,15.1,14.5
108,서울,2021-04-13 20:00,8.7,,2.9,270,59,1004.4,,,9.6,14.5,14.1
108,서울,2021-04-13 21:00,8,,4.1,250,65,1005.5,,,8.6,14,13.7
108,서울,2021-04-13 22:00,7.2,,3,290,63,1006.4,,,7.4,13.4,13.3
108,서울,2021-04-13 23:00,6.5,,3.3,320,61,1006.9,,,6.8,12.9,12.9
108,서울,2021-04-14 00:00,5.7,,3,270,64,1007.3,,,6.2,12.4,12.5
108,서울,2021-04-14 01:00,5.4,,3,270,63,1007.7,,,5.7,12,12.1
108,서울,2021-04-14 02:00,5,,2.7,270,68,1007.8,,,5.4,11.6,11.7
108,서울,2021-04-14 03:00,4.6,,1.8,270,70,1007.8,,,5,11.2,11.4
108,서울,2021-04-14 04:00,3.9,,1.4,290,72,1007.8,,,4.6,10.8,11.1
108,서울,2021-04-14 05:00,3.4,,1.2,270,74,1007.9,,,4.1,10.5,10.7
108,서울,2021-04-14 06:00,3.4,,1.7,290,75,1008.3,,,3.8,10.1,10.4
108,서울,2021-04-14 07:00,3.1,,.5,230,75,1008.7,,,4.4,9.8,10.1
108,서울,2021-04-14 08:00,5,,1.7,270,67,1009.4,,,8.7,9.8,9.9
108,서울,2021-04-14 09:00,6.8,,2.4,320,54,1009.9,,,15.2,10.2,10
108,서울,2021-04-14 10:00,8.3,,2.4,270,43,1009.6,,,19.9,10.9,10.2
108,서울,2021-04-14 11:00,10.8,,2.9,180,40,1009.3,,,23.8,11.9,10.8
108,서울,2021-04-14 12:00,12.6,,2.8,200,33,1008.6,,,26.7,13.3,11.6
108,서울,2021-04-14 13:00,12.7,,6.1,270,33,1008,,,25.9,14.6,12.5
108,서울,2021-04-14 14:00,12.6,,5.3,270,35,1008,,,25.7,15.5,13.3
108,서울,2021-04-14 15:00,13,,3.8,270,36,1008.2,,,24.6,15.9,13.9
108,서울,2021-04-14 16:00,12.4,,4.9,230,36,1008.1,,,20.9,16.1,14.3
108,서울,2021-04-14 17:00,12,,4.1,230,41,1008,,,15.4,16,14.5
108,서울,2021-04-14 18:00,11.1,,3.7,250,51,1008.4,,,12.5,15.6,14.5
108,서울,2021-04-14 19:00,9.4,,4.1,270,59,1008.2,,,10.3,15,14.3
108,서울,2021-04-14 20:00,8.7,,2.9,270,65,1008.5,,,9,14.3,13.9
108,서울,2021-04-14 21:00,8.4,,2.9,250,69,1009.5,,,8.4,13.7,13.5
108,서울,2021-04-14 22:00,8.1,,2.2,230,72,1010,,,7.9,13.2,13.1
108,서울,2021-04-14 23:00,7.6,,2.2,250,79,1009.8,,,7.5,12.8,12.7
108,서울,2021-04-15 00:00,7.1,,1.7,250,80,1009.7,,,7.1,12.4,12.4
108,서울,2021-04-15 01:00,7.1,,1.1,270,83,1010,,,6.8,12.1,12
108,서울,2021-04-15 02:00,6.6,,1,180,85,1009.6,,,6.4,11.7,11.7
108,서울,2021-04-15 03:00,6.4,,1.8,20,87,1009.2,,,6.7,11.4,11.5
108,서울,2021-04-15 04:00,6.7,,1.7,90,86,1010,,,7.2,11.2,11.2
108,서울,2021-04-15 05:00,6.9,,2.2,110,85,1009.7,,,7.6,11.2,11.1
108,서울,2021-04-15 06:00,6.9,,2.4,140,83,1009.8,,,7.4,11.1,11
108,서울,2021-04-15 07:00,7,,2.4,110,81,1009.8,,,7.8,11,10.9
108,서울,2021-04-15 08:00,7.8,,2.3,140,77,1010.3,,,9.9,11.1,10.8
108,서울,2021-04-15 09:00,9.4,,1.8,110,71,1010.4,,,15.1,11.4,10.9
108,서울,2021-04-15 10:00,11.2,,2.3,200,66,1010.9,,,19.6,12.1,11.2
108,서울,2021-04-15 11:00,12.6,,1.2,70,57,1010.3,,,24,13.2,11.9
108,서울,2021-04-15 12:00,14.8,,2.3,180,53,1009.4,,,28,14.5,12.6
108,서울,2021-04-15 13:00,16,,1.7,200,42,1008.6,,,29,15.9,13.6
108,서울,2021-04-15 14:00,17,,2.4,230,32,1007.2,,,28.9,17.1,14.6
108,서울,2021-04-15 15:00,17.8,,3.3,230,35,1006.4,,,27,17.9,15.4
108,서울,2021-04-15 16:00,17.7,,3.1,270,40,1005.5,,,24,18.2,16
108,서울,2021-04-15 17:00,16.9,,4.4,270,35,1005.4,,,18.5,18,16.2
108,서울,2021-04-15 18:00,15.9,,3,270,42,1005.3,,,15.4,17.5,16.2
108,서울,2021-04-15 19:00,14,,3.3,270,41,1005.7,,,12.7,16.9,15.9
108,서울,2021-04-15 20:00,12.7,,3.3,270,51,1005.7,,,11.2,16.1,15.5
108,서울,2021-04-15 21:00,11.9,,1.3,250,61,1006.1,,,10.9,15.4,15
108,서울,2021-04-15 22:00,10.9,,1.3,230,64,1006,,,9.9,14.9,14.6
108,서울,2021-04-15 23:00,10.3,,1.4,270,64,1006.2,,,9.5,14.3,14.1
108,서울,2021-04-16 00:00,10,,1.2,270,66,1006.8,,,9,13.9,13.7
108,서울,2021-04-16 01:00,9.8,,.5,20,64,1006.2,,,8.9,13.5,13.4
108,서울,2021-04-16 02:00,10.6,,2,160,47,1005.4,,,8.9,13.2,13.1
108,서울,2021-04-16 03:00,10.6,,1.5,200,49,1005.9,,,9.1,13,12.9
108,서울,2021-04-16 04:00,11,,1.1,180,49,1005.4,,,9.5,12.9,12.7
108,서울,2021-04-16 05:00,11.1,,1.6,180,50,1005.1,,,9.7,12.9,12.6
108,서울,2021-04-16 06:00,11,0,1.5,200,57,1005.1,,01,9.7,12.8,12.5
108,서울,2021-04-16 07:00,11.2,,2.8,160,55,1004.3,,,10.2,12.7,12.4
108,서울,2021-04-16 08:00,11.8,,3.2,180,60,1004.5,,,10.3,12.7,12.3
108,서울,2021-04-16 09:00,12.1,,2.4,180,61,1004.4,,,10.9,12.8,12.3
108,서울,2021-04-16 10:00,12.1,,4.9,180,66,1004.8,,,10.8,12.9,12.3
108,서울,2021-04-16 11:00,11.1,0,4.3,200,84,1005.4,,1901,11.2,12.9,12.4
108,서울,2021-04-16 12:00,10.9,.7,3.9,200,94,1005,,1901,11.7,12.9,12.4
108,서울,2021-04-16 13:00,11,0,3.3,200,93,1004.9,,1901,12.3,13,12.4
108,서울,2021-04-16 14:00,11.6,0,2.8,230,89,1005.3,,1901,14.8,13.1,12.4
108,서울,2021-04-16 15:00,13.9,,2.9,200,74,1004.9,,19,21.9,13.8,12.7
108,서울,2021-04-16 16:00,14.7,,4.1,200,61,1004.6,,42,20.2,14.7,13.3
108,서울,2021-04-16 17:00,14.6,,3.9,200,46,1004.6,,42,16.1,15.1,13.8
108,서울,2021-04-16 18:00,13.8,,3.4,200,38,1004.7,,42,13,15,13.9
108,서울,2021-04-16 19:00,12.2,,2.1,230,40,1005.2,,42,10.6,14.5,13.8
108,서울,2021-04-16 20:00,11.1,,3,250,42,1006.3,,42,9,13.9,13.5
108,서울,2021-04-16 21:00,10.2,,1.6,250,45,1007.2,,42,8.3,13.4,13.1
108,서울,2021-04-16 22:00,9.4,,.9,250,49,1007.4,,42,7.8,12.9,12.8
108,서울,2021-04-16 23:00,8.7,,1.1,50,58,1007.4,,42,7.3,12.4,12.4
108,서울,2021-04-17 00:00,8.1,,.6,250,62,1007.5,,42,6.7,12,12
108,서울,2021-04-17 01:00,7.8,,.9,290,66,1007.4,,42,6.5,11.7,11.7
108,서울,2021-04-17 02:00,7.6,,1.2,290,67,1006.8,,42,6.3,11.4,11.4
108,서울,2021-04-17 03:00,7.3,,.9,340,68,1006.3,,42,6,11.1,11.1
108,서울,2021-04-17 04:00,6.7,,1.1,340,69,1006.1,,42,5.7,10.8,10.9
108,서울,2021-04-17 05:00,6.2,,1.9,360,75,1005.2,,42,5.6,10.6,10.7
108,서울,2021-04-17 06:00,6.2,,.8,290,72,1005.3,,42,5.3,10.4,10.4
108,서울,2021-04-17 07:00,6.7,,.7,250,75,1005.4,,42,6.9,10.2,10.2
108,서울,2021-04-17 08:00,8.1,,1,230,70,1005.5,,42,10.1,10.3,10.2
108,서울,2021-04-17 09:00,10.2,,2.4,200,61,1005.4,,42,13.1,10.9,10.4
108,서울,2021-04-17 10:00,11.2,,2.6,230,57,1005.5,,42,12.8,11.6,10.8
108,서울,2021-04-17 11:00,11.2,,3.2,230,46,1005.6,,42,12.3,11.9,11.1
108,서울,2021-04-17 12:00,11.6,0,4.5,230,43,1004.8,,4201,12.6,12.1,11.3
108,서울,2021-04-17 13:00,10.7,0,4,230,52,1004.3,,4201,14,12.3,11.5
108,서울,2021-04-17 14:00,13.2,0,3.4,250,49,1003,,4201,18.4,13,11.8
108,서울,2021-04-17 15:00,13.9,,4.8,230,48,1002.3,,42,22.5,13.9,12.3
108,서울,2021-04-17 16:00,13.2,,6.7,270,42,1002.3,,42,18.8,14.5,12.9
108,서울,2021-04-17 17:00,10.6,0,1.3,20,55,1002.3,,4204,14.4,14.2,13.1
108,서울,2021-04-17 18:00,10.7,,1,360,50,1002.1,,42,13.1,13.9,13
108,서울,2021-04-17 19:00,10.8,,4.6,270,35,1002.4,,42,9.7,13.7,12.9
